date,temperature ,dp_Temperature,pressure ,wind_Direction,wind_Speed,KW
2020/1/1 0:00,15,-0.6,1014.8,80,5.7,14361.47
2020/1/1 1:00,13.3,1.1,1015.3,90,2.6,14433.9
2020/1/1 2:00,13.3,0,1015.6,0,0,14528.52
2020/1/1 3:00,12.2,0.6,1016.5,70,1.5,14613.77
2020/1/1 4:00,10.6,1.7,1016.5,120,1.5,14759.1
2020/1/1 5:00,10.6,1.1,1017.1,0,0,15273.02
2020/1/1 6:00,9.4,0.6,1017.4,0,0,15641.13
2020/1/1 7:00,7.8,2.2,1017.6,90,3.1,15740.17
2020/1/1 8:00,7.8,1.1,1017.3,0,0,15142
2020/1/1 9:00,7.2,1.1,1017,0,0,14785.42
2020/1/1 10:00,7.8,0.6,1016.7,140,1.5,14863.58
2020/1/1 11:00,7.2,0.6,1016.7,100,3.1,14807.6
2020/1/1 12:00,7.2,0,1016,110,2.1,14951.13
2020/1/1 13:00,6.1,0,1016.7,70,2.1,15023.23
2020/1/1 14:00,5.6,0,1017.4,90,2.1,14905.78
2020/1/1 15:00,5,0.6,1018,0,0,14764.98
2020/1/1 16:00,7.2,0,1017.8,100,2.1,14719.08
2020/1/1 17:00,10,0.6,1017.8,130,4.1,14741.53
2020/1/1 18:00,11.1,-0.6,1017.9,80,2.6,14856.3
2020/1/1 19:00,12.8,0,1016.1,110,2.6,14834.43
2020/1/1 20:00,13.9,0,1013.6,0,0,14708.75
2020/1/1 21:00,14.4,-0.6,1012.7,340,1.5,14514.85
2020/1/1 22:00,14.4,-0.6,1011,0,0,14199.15
2020/1/1 23:00,15,0.6,1010.8,250,2.1,14007.73
2020/1/2 0:00,15,0,1010.9,240,3.1,13836.33
2020/1/2 1:00,13.9,1.7,1011,0,0,13812.47
2020/1/2 2:00,12.2,3.3,1010.5,240,1.5,13850.55
2020/1/2 3:00,12.8,1.1,1010,290,3.1,13869.05
2020/1/2 4:00,10.6,2.8,1009.8,260,2.1,14164.58
2020/1/2 5:00,10,2.8,1009.2,260,2.1,14836
2020/1/2 6:00,9.4,3.3,1008.5,130,2.1,15382.7
2020/1/2 7:00,10,2.2,1009.2,50,2.6,15903.35
2020/1/2 8:00,9.4,3.9,1008.9,0,0,16566.83
2020/1/2 9:00,8.9,3.9,1008.7,0,0,16853.68
2020/1/2 10:00,7.2,3.9,1008.4,90,2.6,16959.63
2020/1/2 11:00,6.7,3.3,1008.8,70,1.5,17120.42
2020/1/2 12:00,6.1,3.3,1008.9,60,2.1,17267.92
2020/1/2 13:00,5.6,2.8,1009.4,120,2.1,17185.88
2020/1/2 14:00,5.6,2.8,1010,0,0,17758.35
2020/1/2 15:00,5.6,2.2,1010.3,90,2.6,17663.25
2020/1/2 16:00,7.2,2.8,1011.1,0,0,17351.22
2020/1/2 17:00,8.9,2.2,1012.5,0,0,16978.32
2020/1/2 18:00,11.1,2.8,1012.2,0,0,16733.2
2020/1/2 19:00,12.2,2.2,1011.7,0,0,16449.4
2020/1/2 20:00,14.4,2.2,1010.9,0,0,16210.08
2020/1/2 21:00,15.6,2.8,1010.4,,2.6,16870.5
2020/1/2 22:00,16.7,1.1,1010.9,260,5.1,18214.95
2020/1/2 23:00,17.8,-1.1,1010.9,270,5.1,18108.7
2020/1/3 0:00,16.7,0,1011.7,260,4.1,17986.65
2020/1/3 1:00,15.6,-0.6,1012.3,250,3.1,17978.92
2020/1/3 2:00,13.9,0,1013.1,250,2.1,17987.2
2020/1/3 3:00,13.9,-1.1,1013.6,0,0,18051.45
2020/1/3 4:00,13.9,0.6,1014.9,10,2.1,18234.05
2020/1/3 5:00,11.7,1.1,1015.8,0,0,18462.15
2020/1/3 6:00,9.4,2.2,1016.7,90,2.6,16568.8
2020/1/3 7:00,8.9,2.8,1017.6,80,2.1,16684.8
2020/1/3 8:00,7.8,2.8,1018,90,1.5,16651.92
2020/1/3 9:00,7.8,2.8,1018.8,50,1.5,16748.35
2020/1/3 10:00,6.7,1.7,1018.9,90,2.1,16808.63
2020/1/3 11:00,7.2,0.6,1019.3,80,1.5,16981.95
2020/1/3 12:00,6.7,0.6,1019.9,0,0,17107.95
2020/1/3 13:00,6.1,0.6,1020.7,120,2.6,17091.85
2020/1/3 14:00,6.1,0.6,1022.1,90,1.5,17024.72
2020/1/3 15:00,5.6,0.6,1023.1,0,0,16855.72
2020/1/3 16:00,7.8,0,1023.6,100,2.6,16611.38
2020/1/3 17:00,9.4,-1.7,1025.4,0,0,16314.48
2020/1/3 18:00,11.7,-1.7,1025.4,0,0,16026.08
2020/1/3 19:00,13.9,-1.7,1024.5,0,0,15892.75
2020/1/3 20:00,15.6,-1.7,1023.5,230,1.5,15676.48
2020/1/3 21:00,16.1,-2.8,1023.1,300,2.1,15457.35
2020/1/3 22:00,17.2,-2.8,1022.9,220,2.1,15118.3
2020/1/3 23:00,17.2,-3.9,1022.9,0,0,14815.32
2020/1/4 0:00,17.2,-3.9,1023.3,,1.5,14645.63
2020/1/4 1:00,15.6,-2.8,1023.9,250,1.5,14649.9
2020/1/4 2:00,14.4,-1.1,1024.6,220,1.5,14623.62
2020/1/4 3:00,12.8,0,1024.8,240,1.5,14662.23
2020/1/4 4:00,11.7,1.7,1024.9,290,1.5,14739.43
2020/1/4 5:00,12.2,0,1025.2,0,0,15057.1
2020/1/4 6:00,10,1.1,1025.5,110,2.6,15326.58
2020/1/4 7:00,8.3,1.7,1025.3,0,0,15518.33
2020/1/4 8:00,8.3,2.2,1025.1,120,2.1,15499.08
2020/1/4 9:00,7.8,1.7,1025,0,0,15434.7
2020/1/4 10:00,7.8,1.7,1025.1,100,2.6,15496.17
2020/1/4 11:00,6.7,1.7,1025.2,100,3.1,15722.9
2020/1/4 12:00,6.1,1.7,1025.3,90,3.1,15959.42
2020/1/4 13:00,5.6,1.7,1025.7,120,2.1,15950.58
2020/1/4 14:00,6.1,1.1,1026.2,90,3.6,15847.23
2020/1/4 15:00,6.1,1.1,1026.7,100,2.1,15641.32
2020/1/4 16:00,7.8,1.1,1027.5,90,2.1,15530.9
2020/1/4 17:00,10,0.6,1027.8,120,2.1,15358.42
2020/1/4 18:00,12.2,1.7,1028,0,0,15514.38
2020/1/4 19:00,13.9,0.6,1026.9,0,0,15502.17
2020/1/4 20:00,16.1,0.6,1025.4,0,0,15294.7
2020/1/4 21:00,18.3,0,1024.4,0,0,15051.7
2020/1/4 22:00,18.3,0,1023.8,0,0,14823.92
2020/1/4 23:00,19.4,-0.6,1023.7,,1.5,14638.73
2020/1/5 0:00,19.4,0,1023.8,200,2.1,14448.8
2020/1/5 1:00,17.2,1.1,1023.5,220,2.1,14405.25
2020/1/5 2:00,16.1,1.1,1023.8,,2.1,14446.85
2020/1/5 3:00,13.9,3.3,1024,0,0,14505.3
2020/1/5 4:00,13.9,1.7,1024.2,0,0,14613.42
2020/1/5 5:00,11.7,2.8,1024.9,70,3.1,14924.7
2020/1/5 6:00,10,3.3,1025.1,0,0,15503.22
2020/1/5 7:00,10,3.3,1024.7,110,1.5,15712.13
2020/1/5 8:00,10,2.8,1024.1,110,2.1,15543.77
2020/1/5 9:00,7.8,3.3,1023.7,80,2.6,16077.2
2020/1/5 10:00,7.8,2.8,1023.5,100,2.1,15609.85
2020/1/5 11:00,7.8,2.2,1023.4,60,1.5,16303.88
2020/1/5 12:00,7.2,2.8,1023.4,90,3.1,16672.43
2020/1/5 13:00,6.7,2.2,1023.6,110,2.1,16785.55
2020/1/5 14:00,6.1,2.2,1023.8,100,1.5,16667.8
2020/1/5 15:00,6.7,1.7,1024.5,120,2.1,16423
2020/1/5 16:00,8.9,1.7,1025.1,130,1.5,16318.58
2020/1/5 17:00,11.1,2.2,1026,120,2.6,16242.18
2020/1/5 18:00,14.4,2.2,1025.6,110,1.5,16208.15
2020/1/5 19:00,16.1,1.7,1024.3,90,2.1,16051.38
2020/1/5 20:00,17.2,1.1,1022.7,0,0,15903.3
2020/1/5 21:00,18.3,1.1,1021.9,0,0,16368.9
2020/1/5 22:00,19.4,0.6,1021,0,0,17669.72
2020/1/5 23:00,20.6,0.6,1020.6,210,1.5,17501.63
2020/1/6 0:00,20,0.6,1020.4,310,2.1,17502.73
2020/1/6 1:00,18.9,0.6,1020.4,280,2.1,17502.97
2020/1/6 2:00,15.6,2.2,1021.1,270,2.6,17636.3
2020/1/6 3:00,14.4,3.3,1021.5,230,1.5,17652.53
2020/1/6 4:00,13.9,3.9,1021.7,0,0,17688.05
2020/1/6 5:00,12.2,4.4,1022.3,0,0,15842.52
2020/1/6 6:00,10,4.4,1022.5,0,0,16388.82
2020/1/6 7:00,10,3.9,1023,0,0,16841.53
2020/1/6 8:00,9.4,3.9,1022.8,0,0,16884.2
2020/1/6 9:00,8.3,3.9,1022.8,110,2.6,17061.57
2020/1/6 10:00,7.8,3.9,1023,90,2.6,17289.67
2020/1/6 11:00,7.8,3.3,1023,70,1.5,17608.17
2020/1/6 12:00,6.7,3.3,1023.6,0,0,17761.8
2020/1/6 13:00,6.1,3.3,1024.4,110,2.1,17757.93
2020/1/6 14:00,6.7,2.8,1025.2,70,2.1,17544.25
2020/1/6 15:00,5.6,2.8,1025.9,0,0,17286.6
2020/1/6 16:00,8.9,2.8,1026.6,,2.1,17096.58
2020/1/6 17:00,11.7,1.7,1027.7,0,0,16669
2020/1/6 18:00,13.9,1.1,1027.4,0,0,16294.52
2020/1/6 19:00,16.7,-1.1,1026.4,0,0,16038.75
2020/1/6 20:00,18.9,-3.9,1025,20,3.1,15778.28
2020/1/6 21:00,20,-3.3,1024.3,,2.1,15600.42
2020/1/6 22:00,20.6,-4.4,1024.1,270,1.5,15214.3
2020/1/6 23:00,21.1,-4.4,1024.1,240,3.1,16971.38
2020/1/7 0:00,20.6,-3.9,1024,220,3.1,17709.6
2020/1/7 1:00,18.3,-3.9,1024.1,270,2.6,17568.03
2020/1/7 2:00,16.1,-1.1,1024.3,240,1.5,17602.63
2020/1/7 3:00,16.7,-1.7,1024.2,350,3.6,17423.05
2020/1/7 4:00,15,-1.7,1024.1,0,0,17618.88
2020/1/7 5:00,12.2,0,1024.6,100,3.1,18235.45
2020/1/7 6:00,11.1,0.6,1024.4,0,0,17715.05
2020/1/7 7:00,8.9,1.1,1024.2,240,2.6,16464.75
2020/1/7 8:00,10,0,1023.8,260,1.5,16729.55
2020/1/7 9:00,11.7,-2.8,1023.6,,3.1,17084.88
2020/1/7 10:00,8.9,-0.6,1023.2,100,1.5,17529.05
2020/1/7 11:00,7.8,0,1022.8,0,0,17562.48
2020/1/7 12:00,8.3,-1.1,1022.7,10,1.5,17661.93
2020/1/7 13:00,6.7,0,1022.9,0,0,17613.78
2020/1/7 14:00,9.4,-3.9,1022.8,90,3.1,17565.15
2020/1/7 15:00,9.4,-1.7,1023.1,0,0,17349.58
2020/1/7 16:00,11.1,-1.1,1023,0,0,17095.93
2020/1/7 17:00,13.3,-3.3,1023.3,0,0,16639.35
2020/1/7 18:00,18.3,-6.7,1022.5,60,7.7,16288.25
2020/1/7 19:00,18.9,-5.6,1021,80,5.1,16033.13
2020/1/7 20:00,21.1,-6.1,1019.6,100,3.6,15904.55
2020/1/7 21:00,21.1,-6.7,1018.3,,1.5,16052.23
2020/1/7 22:00,22.2,-6.7,1017.4,30,3.1,18123.13
2020/1/7 23:00,22.8,-6.7,1017,,1.5,17868
2020/1/8 0:00,22.2,-5,1016.8,0,0,17770
2020/1/8 1:00,20,-5.6,1016.5,60,2.1,17801.92
2020/1/8 2:00,16.7,-2.2,1016.2,210,1.5,17605.15
2020/1/8 3:00,16.1,-1.7,1016.3,0,0,17795.23
2020/1/8 4:00,14.4,-2.2,1016.4,90,3.1,18033.97
2020/1/8 5:00,13.9,-2.8,1016.3,120,2.1,16547.3
2020/1/8 6:00,12.2,-1.7,1015.8,100,2.1,16339.38
2020/1/8 7:00,11.7,-1.7,1015.4,140,1.5,16749.67
2020/1/8 8:00,11.7,-2.8,1015,140,2.1,16834.53
2020/1/8 9:00,11.1,-2.8,1014.6,130,2.6,17084.9
2020/1/8 10:00,11.1,-3.3,1014.3,100,3.6,17302.65
2020/1/8 11:00,10,-2.8,1014.1,90,3.6,17564.22
2020/1/8 12:00,10,-5,1013.6,130,3.1,17694.97
2020/1/8 13:00,8.9,-5,1013.7,110,3.1,17726.9
2020/1/8 14:00,8.3,-4.4,1013.5,70,4.1,17538.17
2020/1/8 15:00,7.2,-3.3,1013.2,100,3.6,17109.95
2020/1/8 16:00,9.4,-3.3,1013.7,100,3.6,16716.6
2020/1/8 17:00,13.9,-4.4,1013.8,130,4.1,15695.48
2020/1/8 18:00,15,-5,1013.8,120,4.1,13799.75
2020/1/8 19:00,16.7,-3.9,1013.2,130,2.6,13413.83
2020/1/8 20:00,17.8,-2.8,1011.7,0,0,13243.22
2020/1/8 21:00,18.3,-3.3,1011.3,300,2.1,13008.97
2020/1/8 22:00,18.9,-2.8,1010.9,0,0,12760.33
2020/1/8 23:00,19.4,-2.2,1010.7,230,2.1,12585.15
2020/1/9 0:00,18.9,-2.2,1010.7,300,3.1,12389
2020/1/9 1:00,17.8,-1.7,1010.8,260,3.1,12338.43
2020/1/9 2:00,16.7,-1.7,1010.8,290,2.6,12435.45
2020/1/9 3:00,14.4,0,1011,0,0,14856
2020/1/9 4:00,13.3,0.6,1011.8,0,0,15207.55
2020/1/9 5:00,12.2,0.6,1012.6,0,0,15613.35
2020/1/9 6:00,11.1,1.1,1012.3,90,3.1,16114.83
2020/1/9 7:00,10.6,0.6,1012.1,110,3.1,16523.15
2020/1/9 8:00,9.4,1.1,1011.7,100,2.6,17543.53
2020/1/9 9:00,8.9,1.1,1011.2,90,3.6,17846.35
2020/1/9 10:00,8.3,1.7,1011.2,70,4.1,17152.7
2020/1/9 11:00,8.3,0.6,1011.5,80,5.1,17561.08
2020/1/9 12:00,7.8,0.6,1011.2,90,4.1,17632.8
2020/1/9 13:00,8.3,0.6,1011,100,4.1,17688.28
2020/1/9 14:00,8.9,0,1010.6,120,4.1,17628.4
2020/1/9 15:00,8.3,0.6,1011.3,90,4.1,17983.15
2020/1/9 16:00,9.4,0.6,1011.3,100,4.1,18094.53
2020/1/9 17:00,11.1,-1.1,1011.9,110,3.6,17299.38
2020/1/9 18:00,13.9,-1.1,1011.8,,1.5,16805.4
2020/1/9 19:00,14.4,-0.6,1010.7,210,2.1,16449.67
2020/1/9 20:00,16.1,0,1009.2,,1.5,16109.98
2020/1/9 21:00,16.1,1.1,1008.3,270,3.1,16320.97
2020/1/9 22:00,16.7,2.2,1008.1,170,3.1,18841.6
2020/1/9 23:00,16.1,0.6,1008.3,270,4.6,18542.57
2020/1/10 0:00,15.6,1.1,1008.7,250,4.6,18172.17
2020/1/10 1:00,15,1.7,1009.1,260,3.6,18191.93
2020/1/10 2:00,14.4,2.2,1009.2,260,3.1,18205.25
2020/1/10 3:00,13.3,3.3,1009.4,270,4.1,18287.57
2020/1/10 4:00,13.3,3.9,1010,290,3.1,18367.9
2020/1/10 5:00,12.2,3.9,1010.6,290,3.1,18963.67
2020/1/10 6:00,11.1,4.4,1011.1,240,2.1,19182.22
2020/1/10 7:00,11.7,1.7,1011.3,360,3.6,18240.75
2020/1/10 8:00,10.6,2.2,1011.5,260,2.6,17366.63
2020/1/10 9:00,9.4,2.2,1011.8,260,1.5,17402.5
2020/1/10 10:00,7.8,2.8,1012.5,230,2.6,17440.05
2020/1/10 11:00,8.3,2.2,1013.1,250,2.1,17756.15
2020/1/10 12:00,7.8,2.8,1013.9,260,3.6,18010.3
2020/1/10 13:00,7.2,2.2,1014.8,230,3.1,18106.05
2020/1/10 14:00,7.2,1.7,1016.2,250,2.6,17963.95
2020/1/10 15:00,6.7,1.7,1017.1,220,1.5,17739.15
2020/1/10 16:00,8.9,1.7,1018.5,240,2.1,17567.88
2020/1/10 17:00,10,1.1,1019.6,220,2.6,17159.17
2020/1/10 18:00,11.1,0.6,1020.3,0,0,16726.4
2020/1/10 19:00,13.3,0,1020,,2.6,16504.38
2020/1/10 20:00,14.4,-1.1,1019.3,260,2.6,16255.65
2020/1/10 21:00,16.7,-1.1,1018.9,240,3.6,16022.38
2020/1/10 22:00,17.2,-3.3,1019,240,4.6,16497.42
2020/1/10 23:00,17.2,-3.3,1019.2,240,4.6,16480.88
2020/1/11 0:00,16.7,-3.9,1019.6,260,4.1,16239.75
2020/1/11 1:00,15,-3.3,1020.1,220,3.1,16078.23
2020/1/11 2:00,13.9,-2.8,1020.8,240,2.1,16088.52
2020/1/11 3:00,13.3,-2.2,1021,290,3.1,15983.52
2020/1/11 4:00,12.2,-3.3,1021.6,260,3.1,15932.92
2020/1/11 5:00,10,-2.2,1021.9,250,2.1,16106.6
2020/1/11 6:00,9.4,-2.8,1022.3,230,2.1,16020.47
2020/1/11 7:00,9.4,-3.3,1021.8,0,0,16035.25
2020/1/11 8:00,7.8,0,1022,90,3.1,16013.55
2020/1/11 9:00,7.2,0,1021.7,100,2.6,16127.42
2020/1/11 10:00,6.7,0,1022,140,2.1,16206.2
2020/1/11 11:00,6.7,0,1021.5,110,4.6,16367.1
2020/1/11 12:00,6.1,0.6,1021.3,110,3.1,16631.35
2020/1/11 13:00,6.1,0,1021.6,100,3.1,16579.23
2020/1/11 14:00,5,0,1021.7,80,3.6,16445.9
2020/1/11 15:00,6.1,-0.6,1021,130,3.1,16239.02
2020/1/11 16:00,7.8,-1.7,1021.2,120,2.1,16181.38
2020/1/11 17:00,10,-2.8,1021.5,120,3.6,16115
2020/1/11 18:00,11.1,-3.3,1021.3,90,2.1,16120.92
2020/1/11 19:00,12.2,-3.3,1020.2,120,2.6,16022.92
2020/1/11 20:00,14.4,-3.3,1018.3,,1.5,15769.82
2020/1/11 21:00,16.1,-3.9,1016.9,150,4.1,15611.75
2020/1/11 22:00,16.1,-4.4,1015.9,80,3.6,15382.45
2020/1/11 23:00,16.1,-3.9,1015.3,,1.5,15057.78
2020/1/12 0:00,16.7,-3.9,1014.4,170,2.6,14856.73
2020/1/12 1:00,15.6,-3.3,1014.4,0,0,14821.4
2020/1/12 2:00,13.9,-2.8,1014.2,110,2.1,14815.4
2020/1/12 3:00,13.3,-2.8,1014.3,360,2.1,14828.8
2020/1/12 4:00,11.1,-1.7,1014.6,0,0,14919.55
2020/1/12 5:00,9.4,-0.6,1015.5,0,0,15239.32
2020/1/12 6:00,8.9,-0.6,1016.2,0,0,15471.6
2020/1/12 7:00,8.3,0,1016.5,0,0,15648.73
2020/1/12 8:00,7.2,-0.6,1016.5,160,2.1,15646.33
2020/1/12 9:00,6.7,-0.6,1016.8,90,2.1,15816.2
2020/1/12 10:00,6.1,-1.7,1017,90,3.1,15916.83
2020/1/12 11:00,6.1,-1.7,1017.2,80,3.1,16228.98
2020/1/12 12:00,5,-1.1,1017.1,110,2.6,16544.13
2020/1/12 13:00,5,-1.7,1017.2,100,2.1,16599.85
2020/1/12 14:00,5,-1.7,1018,60,1.5,17033
2020/1/12 15:00,5,-1.7,1018.2,100,2.1,17160.58
2020/1/12 16:00,7.2,-1.7,1018.9,80,2.1,17074.58
2020/1/12 17:00,10,-2.2,1019.4,80,4.1,16987.43
2020/1/12 18:00,12.8,-2.2,1018.8,90,4.1,16989.95
2020/1/12 19:00,13.9,-2.2,1017.9,100,2.1,16801.63
2020/1/12 20:00,16.1,-2.2,1016.5,150,1.5,16623.22
2020/1/12 21:00,16.7,-2.8,1015.5,120,1.5,17899.35
2020/1/12 22:00,17.8,-2.8,1014.7,120,2.1,18365
2020/1/12 23:00,17.2,-3.3,1014.4,0,0,17291.3
2020/1/13 0:00,17.2,-3.3,1014.7,290,1.5,17346.3
2020/1/13 1:00,16.7,-2.8,1014.4,0,0,17814.5
2020/1/13 2:00,13.3,-0.6,1015.1,220,1.5,17824.93
2020/1/13 3:00,12.2,0,1015.1,0,0,17761.85
2020/1/13 4:00,11.7,-0.6,1015.1,0,0,17639.5
2020/1/13 5:00,10.6,0.6,1015.2,100,3.6,16154.52
2020/1/13 6:00,10.6,0,1015.6,80,3.6,16815.63
2020/1/13 7:00,9.4,0.6,1015.8,70,4.6,17425.33
2020/1/13 8:00,8.3,0.6,1015.2,80,4.6,17706.05
2020/1/13 9:00,7.2,-0.6,1015.2,90,3.6,18125.72
2020/1/13 10:00,6.7,-0.6,1015.2,90,3.1,18659.52
2020/1/13 11:00,6.7,0,1015.3,110,2.6,18954.78
2020/1/13 12:00,6.1,0,1015.5,100,2.1,19252.7
2020/1/13 13:00,6.1,-0.6,1015.9,80,2.1,19221.98
2020/1/13 14:00,6.1,-0.6,1016.7,80,2.1,18965.2
2020/1/13 15:00,5,0,1017.6,100,1.5,18708.35
2020/1/13 16:00,7.8,-0.6,1018.1,90,4.1,18470.65
2020/1/13 17:00,10.6,0,1019.2,100,2.1,18027.88
2020/1/13 18:00,13.3,-0.6,1019.3,100,3.6,17623.15
2020/1/13 19:00,15.6,-1.1,1019.1,100,2.1,17336.92
2020/1/13 20:00,18.3,-1.7,1018,150,2.6,17101.88
2020/1/13 21:00,17.8,-3.3,1017.3,0,0,16812.72
2020/1/13 22:00,18.9,-3.9,1016.8,0,0,17406.97
2020/1/13 23:00,18.9,-4.4,1016.5,0,0,18009.42
2020/1/14 0:00,19.4,-4.4,1016.5,0,0,17945.85
2020/1/14 1:00,17.8,-2.8,1016.5,0,0,17862.25
2020/1/14 2:00,16.1,-2.8,1017,0,0,17784.75
2020/1/14 3:00,13.9,-1.1,1017.5,,1.5,17746.15
2020/1/14 4:00,12.2,-0.6,1017.3,210,1.5,17858.5
2020/1/14 5:00,11.7,0,1017.4,90,3.1,17717.22
2020/1/14 6:00,10.6,-0.6,1017.5,80,3.1,16472.97
2020/1/14 7:00,10,-0.6,1017.7,130,2.1,16955.53
2020/1/14 8:00,8.9,-0.6,1017.3,110,2.1,17568.78
2020/1/14 9:00,8.3,-0.6,1017.2,100,2.1,18184.25
2020/1/14 10:00,7.2,-0.6,1017,90,2.6,18648.27
2020/1/14 11:00,8.9,-1.1,1016.9,100,2.6,19041.7
2020/1/14 12:00,7.8,-1.1,1016.7,130,2.1,19246.88
2020/1/14 13:00,6.1,-0.6,1016.7,90,3.6,19375.38
2020/1/14 14:00,6.1,-0.6,1017.1,100,3.1,19326.2
2020/1/14 15:00,7.8,-1.1,1017.6,120,3.1,19030.78
2020/1/14 16:00,10,-1.1,1018,110,2.1,18814.07
2020/1/14 17:00,11.7,-1.7,1019.2,110,3.1,18299.63
2020/1/14 18:00,13.9,-1.1,1019,60,2.6,17938.38
2020/1/14 19:00,17.2,-0.6,1017.8,60,2.1,17549.55
2020/1/14 20:00,18.9,-1.7,1016.7,130,2.6,17304.3
2020/1/14 21:00,20,-1.7,1015.8,0,0,17895.73
2020/1/14 22:00,21.1,-1.7,1015.2,,1.5,18652.93
2020/1/14 23:00,20.6,-1.7,1014.7,90,1.5,17922.5
2020/1/15 0:00,20.6,-1.7,1014.4,0,0,17766.6
2020/1/15 1:00,18.9,0,1014.3,100,1.5,18244.75
2020/1/15 2:00,16.7,0,1014.5,0,0,17553.28
2020/1/15 3:00,15,1.7,1015.1,280,1.5,17272.93
2020/1/15 4:00,15,1.1,1014.9,0,0,17188.85
2020/1/15 5:00,12.2,1.7,1015,120,2.6,16263.78
2020/1/15 6:00,10,2.8,1015.6,100,2.1,16939.03
2020/1/15 7:00,10.6,2.2,1015.6,140,1.5,17398.6
2020/1/15 8:00,10.6,2.2,1014.7,80,3.1,17668.55
2020/1/15 9:00,9.4,2.2,1014.4,0,0,18152.55
2020/1/15 10:00,9.4,1.7,1014.6,120,1.5,18669.78
2020/1/15 11:00,8.9,1.1,1014.4,80,2.6,19092.75
2020/1/15 12:00,8.9,1.1,1014.3,90,2.6,19197.53
2020/1/15 13:00,8.9,0.6,1014.4,100,2.6,19113.72
2020/1/15 14:00,9.4,0,1014.9,100,3.1,19116.78
2020/1/15 15:00,9.4,0,1015.3,0,0,19048.33
2020/1/15 16:00,11.1,0,1015.6,70,2.6,18799.83
2020/1/15 17:00,13.9,-0.6,1016.3,80,2.6,18398.92
2020/1/15 18:00,15,-0.6,1016.2,50,2.1,18153.92
2020/1/15 19:00,17.8,-0.6,1015.5,50,1.5,17734.7
2020/1/15 20:00,18.9,-0.6,1014.2,0,0,17375.33
2020/1/15 21:00,20,-0.6,1013.3,0,0,17119.25
2020/1/15 22:00,20,-0.6,1012.7,0,0,16507.4
2020/1/15 23:00,20,-0.6,1012.7,0,0,16026.23
2020/1/16 0:00,19.4,0,1012.9,250,1.5,18100.45
2020/1/16 1:00,18.9,0,1013.5,300,2.6,18629.17
2020/1/16 2:00,16.7,1.1,1014,0,0,18551.03
2020/1/16 3:00,15,2.2,1014.4,,1.5,18451.75
2020/1/16 4:00,13.3,3.3,1014.4,220,2.6,18572.7
2020/1/16 5:00,13.9,3.3,1014.4,0,0,19108.28
2020/1/16 6:00,13.3,3.3,1014.2,0,0,19896.67
2020/1/16 7:00,12.2,3.3,1014.4,0,0,20673.42
2020/1/16 8:00,11.7,3.9,1014.5,0,0,18391.9
2020/1/16 9:00,11.1,4.4,1014.6,0,0,18642.47
2020/1/16 10:00,11.7,3.9,1014.6,110,1.5,19070.35
2020/1/16 11:00,11.1,3.9,1014.6,100,1.5,19271.82
2020/1/16 12:00,10.6,4.4,1014.2,90,2.6,19385.25
2020/1/16 13:00,11.1,4.4,1014.7,120,2.1,19377.6
2020/1/16 14:00,11.1,4.4,1015.4,110,2.6,19042.22
2020/1/16 15:00,11.7,4.4,1015.3,70,2.6,19183.38
2020/1/16 16:00,12.2,1.7,1015.2,90,3.1,18927.25
2020/1/16 17:00,13.3,3.3,1016.4,0,0,18684
2020/1/16 18:00,15,2.2,1016.8,70,1.5,18507.43
2020/1/16 19:00,16.1,1.1,1016.5,90,4.1,18189.72
2020/1/16 20:00,16.7,2.2,1015.2,80,4.6,17765.75
2020/1/16 21:00,17.8,3.3,1014.5,,2.1,17362.43
2020/1/16 22:00,17.8,3.3,1014.6,280,3.6,16769.5
2020/1/16 23:00,17.8,3.3,1015.1,210,2.6,16321.1
2020/1/17 0:00,17.8,4.4,1015.1,150,2.6,18234.38
2020/1/17 1:00,17.2,7.2,1015.2,130,4.6,18755.1
2020/1/17 2:00,16.1,7.2,1015.7,130,5.7,18559.95
2020/1/17 3:00,15,7.2,1016.5,140,4.1,18416.42
2020/1/17 4:00,13.9,7.2,1016.6,110,3.6,18514.83
2020/1/17 5:00,13.3,7.2,1016.3,120,4.6,18944.53
2020/1/17 6:00,12.2,7.2,1017,90,2.1,19605.28
2020/1/17 7:00,11.7,7.2,1016.8,110,4.1,20131.63
2020/1/17 8:00,11.1,6.7,1016.5,110,4.6,19143.65
2020/1/17 9:00,10.6,6.7,1016.4,80,3.6,18487.65
2020/1/17 10:00,11.1,6.7,1016.5,130,4.1,18861.28
2020/1/17 11:00,10,6.7,1016.8,70,2.6,18921.13
2020/1/17 12:00,8.3,5.6,1016.9,90,4.6,19120.72
2020/1/17 13:00,8.3,5.6,1017.3,90,1.5,19139.05
2020/1/17 14:00,7.2,5,1017.7,100,3.1,19042.18
2020/1/17 15:00,7.8,5,1019.1,70,2.1,18757.6
2020/1/17 16:00,9.4,6.1,1019.9,0,0,18435.03
2020/1/17 17:00,11.1,6.1,1020.4,0,0,17946.55
2020/1/17 18:00,13.9,6.7,1021,0,0,17513.97
2020/1/17 19:00,16.7,5,1020.5,200,1.5,17188.55
2020/1/17 20:00,16.7,3.9,1019.9,300,3.6,16791.63
2020/1/17 21:00,17.2,4.4,1019.2,270,3.1,16611.15
2020/1/17 22:00,17.2,3.9,1019,300,2.6,17789.9
2020/1/17 23:00,17.2,3.3,1019.2,280,4.6,18065.47
2020/1/18 0:00,17.2,2.8,1019.3,280,3.1,17581.28
